ean,produto,codshopfarma,preco_shopfarma,link_preco_popular,cod_preco_popular,preco_preco_popular,link_raia,cod_raia,preco_raia,link_paguemenos,cod_paguemenos,preco_paguemenos,link_saojoao,cod_saojoao,preco_saojoao
7897322709741,   ADDERA D3 7.000UI 30CAP MOLE,89413,141.0,https://www.precopopular.com.br/addera-d3-7000ui-com-30-capsulas/p,736809,127.9,https://drogaraia.com.br/addera-d3-7-000ui-30-capsulas.html,73665,115.49,https://www.paguemenos.com.br/addera-d3-7000ui-com-30-capsulas/p,54751,134.65,https://www.saojoaofarmacias.com.br/addera-d3-7-000ui-30cap-gel-farmasa/p,,151.78
7897322709482,   ADDERA D3 7.000UI 30CP REV,26696,141.33,https://www.precopopular.com.br/addera-d3-7000ui-com-30-comprimidos/p,732189,130.12,https://drogaraia.com.br/addera-d3-7-000ui-30-comprimidos.html,18857,116.99,https://www.paguemenos.com.br/addera-d3-7-000-ui-com-30-comprimidos/p,50113,134.45,https://www.saojoaofarmacias.com.br/addera-d3-7000ui-30-comprimidos-revestidos-farmasa/p,,151.78
7897322709727,   ADDERA D3 7.000UI 4CAP MOLE,109312,34.75,https://www.precopopular.com.br/addera-d3-7000ui-com-4-capsulas-gel/p,729637,32.33,https://drogaraia.com.br/addera-d3-7000-ui-4-capsulas-gelatinosa.html,7232,33.59,https://www.paguemenos.com.br/addera-d3-7000ui-com-4-capsulas-gelatinosas/p,47854,31.35,https://www.saojoaofarmacias.com.br/addera-d3-7000ui-4cap-gel-farmasa/p,,37.34
7897322709468,   ADDERA D3 7.000UI 4CP REV,14451,34.75,https://www.precopopular.com.br/addera-d3-7000ui-com-4-comprimidos/p,725130,32.44,https://drogaraia.com.br/addera-d3-7000-ui-1-blister-com-4-comprimidos.html,58165,31.8,https://www.paguemenos.com.br/addera-d3-7000ui-com-4-comprimidos/p,42958,32.55,https://www.saojoaofarmacias.com.br/addera-d3-7000ui-4-comprimidos-revestidos-farmasa/p,,37.34
7892828001078,   ADEFORT 30CAP MOLE,135417,34.99,https://www.precopopular.com.br/adeforte-com-30-capsulas-moles-/p,743145,25.9,https://drogaraia.com.br/adeforte-30-capsulas.html,268069,48.19,,,,,,
7892828001085,   ADEFORTE 60CAP,138480,48.49,,,,,,,,,,https://www.saojoaofarmacias.com.br/adeforte-60cap-gross/p,,49.9
7892828000019,   ADEFORTE AMP ORAL 3ML,2403,19.99,,,,,,,https://www.paguemenos.com.br/adeforte-solucao-oral-com-1-ampola-de-3ml/p,5930,14.9,https://www.saojoaofarmacias.com.br/adeforte-3ml-amp-gross/p,,18.59
7892828000026,   ADEFORTE GTS 15ML,100207,86.5,https://www.precopopular.com.br/adeforte-gotas-15ml/p,639299,80.2,,,,,,,https://www.saojoaofarmacias.com.br/adeforte-15ml-gotas-gross/p,,93.9
7896658003165,"   ADINOS 0,5MG/G GEL CR DERM 15G",109266,19.0,https://www.precopopular.com.br/adinos-0-5mg-g-gel-15g/p,711590,16.73,https://drogaraia.com.br/adinos-gel-creme-15-gramas.html,31130,17.89,https://www.paguemenos.com.br/adinos-gel-creme-15g/p,33492,17.75,https://www.saojoaofarmacias.com.br/10098651/p,,17.99
7896658002960,"   ADINOS 0,5MG/G GEL CR DERM 30G",109244,38.56,https://www.precopopular.com.br/adinos-0-5mg-g-gel-30g/p,711589,34.28,https://drogaraia.com.br/adinos-gel-creme-30-gramas.html,30529,34.79,,,,https://www.saojoaofarmacias.com.br/10098650/p,,34.59
7896658011412,   ADINOS GEN GEL CR DERM 30G,109267,43.96,https://www.precopopular.com.br/adinos-gen-0-5mg-1mg-30g-gel/p,723545,40.09,https://drogaraia.com.br/adinos-gen-creme-0-5mg-1-00mg-com-30-gramas.html,45421,41.77,,,,https://www.saojoaofarmacias.com.br/adinos-gen-30g-ache/p,,46.17
7896658021688,   ADIPEPT 20MG 28CP REV,17233,50.61,https://www.precopopular.com.br/adipept-20mg-com-28-comprimidos/p,727189,48.67,https://drogaraia.com.br/adipept-20mg-28-comprimidos-revestidos.html,2788,40.39,https://www.paguemenos.com.br/adipept-20mg-com-28-comprimidos/p,45181,44.55,https://www.saojoaofarmacias.com.br/adipept-20mg-28-comprimidos-revestidos-ache/p,,43.89
7896658021732,   ADIPEPT 40MG 28CP REV,120958,45.5,https://www.precopopular.com.br/adipept-40mg-com-28-comprimidos/p,727191,42.58,https://drogaraia.com.br/adipept-40mg-28-comprimidos-revestidos.html,2789,42.39,https://www.paguemenos.com.br/adipept-40mg-com-28-comprimidos/p,45180,43.75,https://www.saojoaofarmacias.com.br/adipept-40mg-28-comprimidos-revestidos-ache/p,,44.39
7898040320683,"   ADOLESS 0,060MG+0,015MG 28CP",112695,36.99,https://www.precopopular.com.br/adoless-com-28-comprimidos/p,698712,34.53,https://drogaraia.com.br/adoless-60-15mcg-28-comprimidos.html,47878,45.71,https://www.paguemenos.com.br/adoless-com-28-comprimidos/p,20637,37.05,https://www.saojoaofarmacias.com.br/14217/p,,38.29
7898040322137,"   ADOLESS 0,060MG+0,015MG 84CP",108423,93.99,https://www.precopopular.com.br/adoless-com-84-comprimidos/p,729807,86.37,https://drogaraia.com.br/adoless-60-15mcg-84-comprimidos.html,7868,78.99,https://www.paguemenos.com.br/adoless-3-com-84-comprimidos/p,48201,91.95,https://www.saojoaofarmacias.com.br/100015950/p,,92.29
7898582380558,   ADORLAN 25MG+25MG 20CP,138041,104.26,https://www.precopopular.com.br/adorlan-com-20-comprimidos-25-25mg/p,740497,100.25,https://drogaraia.com.br/adorlan-25mg-com-20-comprimidos-a2.html,140138,94.99,,,,https://www.saojoaofarmacias.com.br/10027018/p,,111.69
7795320050127,   ADVANTAN 1MG/G CR DERM 15G,3465,76.0,https://www.precopopular.com.br/advantan-creme-15g/p,684236,67.29,,,,https://www.paguemenos.com.br/advantan-0-1porcento-creme-dermatologico-15g/p,13671,69.65,https://www.saojoaofarmacias.com.br/advantan-cr-15g-leofarma/p,,64.99
7795320050646,   ADVANTAN 1MG/G LOC DERM 20G,105584,97.37,https://www.precopopular.com.br/advantan-locao-20g/p,692774,87.96,,,,https://www.paguemenos.com.br/advantan-locao-20g/p,17728,81.85,https://www.saojoaofarmacias.com.br/advantan-lc-20g-leofarma/p,,82.59
7891106910712,   ADVANTAN 1MG/ML SOL DERM 20ML,615,104.0,,,,,,,https://www.paguemenos.com.br/advantan-solucao-topica-20ml-gotas/p,13672,87.55,,,
789126804417,   ADVIL  400MG,123303,0.01,,,,https://drogaraia.com.br/78-01-004-escova-interdental-rosa-morelli-1382512.html,595424,6.75,,,,,,
7896015592769,   ADVIL 12H 600MG 12CP REV L.P,136940,38.9,https://www.precopopular.com.br/advil-12h-analgesico-com-ibuprofeno-600mg-alivio-da-dor-muscular-12--comprimidos/p,743160,27.35,https://drogaraia.com.br/advil-12-horas-600mg-12-comprimidos-revestidos-de-liberacao-prolongada.html,139724,39.56,https://www.paguemenos.com.br/advil-12-horas-600mg-com-12-comprimidos-revestidos-de-liberacao-prolongada/p,92705,37.05,,,
7896015592752,   ADVIL 12H 600MG 6CP REV L.P,132621,19.25,https://www.precopopular.com.br/advil-12h-analgesico-com-ibuprofeno-600mg-alivio-da-dor-muscular-6--comprimidos/p,740526,19.0,https://drogaraia.com.br/advil-12-horas-600mg-6-comprimidos-revestidos-de-liberacao-prolongada.html,139726,20.9,https://www.paguemenos.com.br/advil-12-horas-600mg-com-6-comprimidos-revestidos-de-liberacao-prolongada/p,59434,16.15,,,
7891045038386,   ADVIL 200MG 20CP REV,17728,31.91,,,,,,,,,,,,
7891045038584,   ADVIL 200MG 4CP REV,115487,3.1,,,,,,,,,,,,
7891045040501,   ADVIL 200MG ENV 2CP REV,8907,3.95,,,,,,,,,,https://www.saojoaofarmacias.com.br/10100344/p,,4.07
7896009498398,   ADVIL 400MG 16CAP LIQ,13216,44.5,,,,,,,,,,,,
7896009498459,   ADVIL 400MG 20CAP LIQ,1661,49.99,,,,,,,,,,,,
7891045043564,   ADVIL 400MG 8CAP LIQ,108432,23.5,https://www.precopopular.com.br/advil-alivio-rapido-da-dor-de-cabeca-e-enxaqueca-com-ibuprofeno-400mg--8--capsulas/p,712068,20.45,,,,https://www.paguemenos.com.br/advil-extra-alivio-400mg-com-8-capsulas-liquida/p,31567,22.85,https://www.saojoaofarmacias.com.br/advil-400mg-8cap-whitehall/p,,23.59
7891268044171,   ADVIL 400MG ENV 3CAP LIQ,15847,6.99,https://www.precopopular.com.br/advil-alivio-rapido-da-dor-de-cabeca-e-enxaqueca-com-ibuprofeno-400mg--3--capsulas/p,712067,8.14,,,,,,,,,
7891045043571,   ADVIL 400MG ENV 3CAP LIQ,8961,8.0,,,,,,,,,,,,
251515151536,   ADVIL C 400MG,123266,8.0,https://www.precopopular.com.br/20-bi-335mg-com-5-capsulas/p,727247,56.39,,,,,,,,,
7891045164184,   ADVIL MULHER 400MG 10CAP LIQ,47711,24.99,https://www.precopopular.com.br/advil-mulher-400mg-com-10-capsulas-liquidas/p,738661,20.05,https://drogaraia.com.br/advil-mulher-400mg-10-capsulas-gelatinosas-moles.html,80447,27.83,https://www.paguemenos.com.br/advil-mulher-400mg-analgesico-para-alivio-da-colica-menstrual-blister-com-10-capsulas-liquidas/p,56647,21.15,https://www.saojoaofarmacias.com.br/advil-mulher-400mg-10cap-pfizer/p,,29.48
7891045164191,   ADVIL MULHER 400MG ENV 2CAP L,134108,6.0,https://www.precopopular.com.br/advil-mulher-com-2-capsulas-400mg/p,740527,5.95,,,,,,,,,
7896009498251,"   ADVIPRO 11,6MG SPR 85ML",139721,41.5,https://www.precopopular.com.br/advipro-60gr-aerossol-solucao-dermatologica-11-6mg-g/p,744436,34.44,https://drogaraia.com.br/advipro-11-6mg-g-spray-60g.html,600856,34.9,https://www.paguemenos.com.br/advipro-11-6mg-g-spray-85ml/p,96722,40.15,,,
7896009498244,"   ADVIPRO 11,6MG/G EMULGEL 30G",137766,20.75,https://www.precopopular.com.br/advipro-gel-analgesico-e-antiinflamatorio-para-alivio-rapido-da-dor--muscular-30g/p,744081,17.5,https://drogaraia.com.br/advipro-11-6mg-g-gel-30g.html,540388,21.29,https://www.paguemenos.com.br/advipro-11-6mg-g-gel-30g/p,95267,19.15,,,
7896009498237,"   ADVIPRO 11,6MG/G EMULGEL 60G",137988,39.5,https://www.precopopular.com.br/advipro-gel-analgesico-e-antiinflamatorio-para-alivio-rapido-da-dor--muscular-60g/p,744080,32.82,https://drogaraia.com.br/advipro-11-6mg-g-gel-60g.html,540390,40.44,https://www.paguemenos.com.br/advipro-gel-com-60g/p,95458,29.9,,,
7896269900013,   AEROFLUX XPE 120ML,3439,16.38,,,,,,,,,,https://www.saojoaofarmacias.com.br/aeroflux-120ml-edulito-gsk/p,,22.37
7897473201071,   AEROGOLD 100MCG/DO SPR 200DOS,107623,43.45,,,,,,,,,,,,
7896269900075,"   AEROLIN 0,4MG/ML XPE 120ML",3444,13.5,,,,,,,,,,https://www.saojoaofarmacias.com.br/aerolin-xarope-120ml-gsk/p,,8.9
7896269900150,   AEROLIN 100MCG/DO SPR 200DOS,3443,26.5,https://www.precopopular.com.br/aerolin-100mcg-spray-com-200-doses/p,636,20.8,https://drogaraia.com.br/aerolin-100-mcg-aerosol-spray-200-doses.html,331,24.35,,,,,,
7896269900037,   AEROLIN 2MG 20CP,3440,6.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/aerolin-2mg-20-comprimidos-gsk/p,,6.48
7896269900044,   AEROLIN 4MG 20CP,3441,8.6,,,,,,,,,,https://www.saojoaofarmacias.com.br/aerolin-4mg-20-comprimidos-gsk/p,,9.53
7896269900068,   AEROLIN 5MG/ML SOL INAL 10ML,7955,21.0,https://www.precopopular.com.br/aerolin-solucao-10ml/p,647632,19.09,https://drogaraia.com.br/aerolin-5-mg-solucao-gotas-10-ml.html,5753,17.49,https://www.paguemenos.com.br/aerolin-solucao-gotas-10ml/p,10346,18.75,https://www.saojoaofarmacias.com.br/aerolin-10ml-sol-neb-gsk/p,,19.79
7896015522506,"   AEROLIN NEBULES 20AMP NEB 2,5",12427,19.15,,,,,,,,,,https://www.saojoaofarmacias.com.br/aerolin-nebules-20flac-gsk/p,,21.28
7896112402046,"   AFFER 0,04% SPR BUCAL30ML",137367,73.25,https://www.precopopular.com.br/affer-solucao-spray-30ml/p,737987,68.99,https://drogaraia.com.br/affer-spray-antisseptico-bucal-x-30ml.html,78801,86.99,https://www.paguemenos.com.br/umidificante-bucal-affer-spray-30ml/p,56170,86.99,https://www.saojoaofarmacias.com.br/affer-spray-bucal-30ml-biolab/p,,66.59
7896676420111,   AFRAT 150MG 1CP,113366,82.9,https://www.precopopular.com.br/afrat-150mg-com-1-comprimido/p,730276,64.98,https://drogaraia.com.br/afrat-150mg-1-comprimido.html,9926,62.39,https://www.paguemenos.com.br/afrat-150mg-com-1-comprimido/p,48307,64.25,https://www.saojoaofarmacias.com.br/afrat-150mg-1-comprimido-cristalia/p,,82.9
7891106912761,"   AFRIN 0,250MG/ML GTS PED 20ML",113906,14.5,,,,,,,,,,,,
7897337712972,"   AFRIN 0,250MG/ML GTS PED 20ML",1223,13.85,,,,,,,,,,,,
7897337712958,"   AFRIN 12H 0,5MG/ML GTS AD 10ML",2992,11.0,,,,,,,,,,,,
7897337712965,"   AFRIN 12H 0,5MG/ML GTS AD 10ML",3446,20.75,,,,,,,,,,,,
56115215212,   AGDOR 4CPR,122631,4.0,,,,,,,,,,,,
7894916503754,   AGLUCOSE 50MG 30CP,2407,29.74,https://www.precopopular.com.br/aglucose-50mg-com-30-comprimidos/p,704498,31.47,https://drogaraia.com.br/aglucose-50mg-30-comprimidos.html,73410,29.39,https://www.paguemenos.com.br/aglucose-50mg-com-30-comprimidos/p,27008,30.15,https://www.saojoaofarmacias.com.br/aglucose-50mg-30cp-ems/p,,33.39
7896023705397,   AGUA INGLESA CATAR LIQ 500ML,1771,52.5,https://www.precopopular.com.br/agua-inglesa-catarinense-500ml/p,111754,37.79,https://drogaraia.com.br/agua-inglesa-solucao-catarinense-500-ml.html,76324,36.79,https://www.paguemenos.com.br/agua-inglesa-catarinense-500ml/p,39274,43.2,https://www.saojoaofarmacias.com.br/agua-inglesa-500ml-catarinense/p,,23.59
7891317144166,   AIDE 3 200UI/ML GTS 10ML,112353,46.3,https://www.precopopular.com.br/aide-3-gotas-10ml/p,725766,47.98,,,,https://www.paguemenos.com.br/aide-3-limao-gotas-com-10ml/p,43211,41.02,https://www.saojoaofarmacias.com.br/aide-3-sol-oral-10ml-limao-eurofarma/p,,53.69
7891317144142,   AIDE 3 200UI/ML GTS 20ML,131601,78.9,https://www.precopopular.com.br/aide-3-gotas-20ml/p,725767,79.8,https://drogaraia.com.br/aide-3-solucao-oral-20-ml.html,58974,89.99,https://www.paguemenos.com.br/aide-3-limao-gotas-com-20ml/p,43178,65.24,https://www.saojoaofarmacias.com.br/aide-3-sol-oral-20ml-limao-eurofarma/p,,70.49
7896422532228,"   AIXA 2MG+0,03MG 63CP REV",13094,134.99,,,,,,,https://www.paguemenos.com.br/aixa-com-63-comprimidos/p,42337,118.35,,,
7898940448128,   AKINETON 2MG 80CP,17278,44.0,https://www.precopopular.com.br/akineton-2mg-com-80-comprimidos/p,629757,38.98,,,,,,,https://www.saojoaofarmacias.com.br/akineton-2mg-80cp-bago/p,,44.47
7896641800016,   ALBOCRESIL 18MG/ML GEL GIN 50G,3469,32.0,https://www.precopopular.com.br/albocresil-gel-50g/p,1080,31.41,,,,https://www.paguemenos.com.br/albocresil-gel-50g/p,539,27.55,,,
7896641800030,   ALBOCRESIL 360MG/G SOL 12ML,3471,32.5,https://www.precopopular.com.br/albocresil-solucao-12ml/p,1064,28.27,,,,https://www.paguemenos.com.br/albocresil-solucao-12ml/p,541,28.75,,,
7896641800023,   ALBOCRESIL 90MG/G 6OVUL VAG,3470,20.95,https://www.precopopular.com.br/albocresil-com-6-ovulos/p,1072,18.19,https://drogaraia.com.br/albocresil-90-mg-6-ovulos-vaginais.html,563,20.09,https://www.paguemenos.com.br/albocresil-ovulos-com-6-unidades/p,540,18.35,https://www.saojoaofarmacias.com.br/albocresil-6ovulos-hypera/p,,19.69
7891268100204,   ALDACTONE 100MG 16CP,51,44.5,https://www.precopopular.com.br/aldactone-100mg-com-16-comprimidos/p,1234,35.88,,,,,,,https://www.saojoaofarmacias.com.br/aldactone-100mg-16cp-wyeth/p,,44.57
7891268100211,   ALDACTONE 25MG 30CP,100569,38.99,,,,,,,,,,https://www.saojoaofarmacias.com.br/aldactone-25mg-30cp-wyeth/p,,39.04
7891268100228,   ALDACTONE 50MG 30CP,101243,61.0,https://www.precopopular.com.br/aldactone-50mg-com-30-comprimidos/p,687510,49.48,,,,,,,https://www.saojoaofarmacias.com.br/aldactone-50mg-30-comprimidos-pfizer/p,,52.79
7891268100303,   ALDAZIDA 50MG+50MG 30CP,52,53.17,,,,https://drogaraia.com.br/aldazida-50-mg-30-comprimidos.html,74554,45.79,,,,,,
7899420500732,   ALDIJET 150MG+10MG/ML AMP 1ML,17977,21.0,,,,https://drogaraia.com.br/aldijet-150-10mg-ampola-1-ml.html,3110,16.52,https://www.paguemenos.com.br/aldijet-150-10mg-solucao-injetavel-com-ampola-de-1ml/p,43890,17.35,https://www.saojoaofarmacias.com.br/100009715/p,,21.07
7897337702249,   ALDOMET 250MG 30CP REV,55,40.3,,,,,,,https://www.paguemenos.com.br/aldomet-250mg-com-30-comprimidos/p,5560,32.85,,,
7895858005924,   ALDOMET 500MG 30CP REV,56,78.5,https://www.precopopular.com.br/aldomet-500mg-com-30-comprimidos/p,157378,68.41,https://drogaraia.com.br/aldomet-500-mg-30-comprimidos.html,73966,59.39,,,,https://www.saojoaofarmacias.com.br/aldomet-500mg-30cp-rev-aspen/p,,62.59
7896641815027,"   ALEKTOS 2,5MG/ML XPE PED 120ML",131732,78.78,https://www.precopopular.com.br/alektos-ped-120ml-solucao-oral-2-5mg-ml/p,739266,67.48,,,,https://www.paguemenos.com.br/alektos-ped-2-5mg-ml-xarope-com-120ml/p,58060,68.15,,,
7896641807763,   ALEKTOS 20MG 15CP,14073,63.0,https://www.precopopular.com.br/alektos-20mg-com-15-comprimidos/p,728278,56.92,,,,,,,https://www.saojoaofarmacias.com.br/alektos-20mg-15cp-hypera/p,,63.03
7896094927551,   ALEKTOS 20MG 20CP,135849,63.03,https://www.precopopular.com.br/alektos-com-20-comprimidos-20mg/p,742483,58.95,https://drogaraia.com.br/alektos-20mg-20-comprimidos.html,363023,54.79,https://www.paguemenos.com.br/alektos-20mg-com-20-comprimidos/p,82107,59.65,,,
7896641807770,   ALEKTOS 20MG 30CP,118106,125.99,https://www.precopopular.com.br/alektos-20mg-com-30-comprimidos/p,720222,105.61,,,,https://www.paguemenos.com.br/alektos-20mg-com-30-comprimidos/p,38760,109.65,https://www.saojoaofarmacias.com.br/alektos-20mg-30cp-hypera/p,,105.49
7898040321765,   ALENDIL CALCIO D 4CP+30CP REV,8683,163.96,https://www.precopopular.com.br/alendil-calcio-d-com-4---30-comprimidos/p,705484,133.32,https://drogaraia.com.br/alendil-d-calcio-4-comprimidos-30-comprimidos.html,59359,138.0,,,,,,
7898040321567,   ALENDIL CALCIO D 4CP+60CP REV,2452,191.19,,,,https://drogaraia.com.br/alendil-d-calcio-4-comprimidos-60-comprimidos.html,62839,168.99,,,,https://www.saojoaofarmacias.com.br/alendil-calcio-d-64-comprimidos-fqm/p,,191.19
7896181918943,   ALENIA 12MCG+400MCG 60CAP REF,107631,139.5,https://www.precopopular.com.br/alenia-12-400mcg-com-60-capsulas-refil/p,703741,119.08,,,,,,,https://www.saojoaofarmacias.com.br/10085761/p,,113.89
7896181918950,   ALENIA 12MCG+400MCG 60CAP+INAL,2496,176.0,https://www.precopopular.com.br/alenia-12-400mcg-com-60-capsulas---inalador/p,703740,150.28,,,,https://www.paguemenos.com.br/alenia-12-400mcg-com-60-capsulas-mais-inalador/p,26472,143.25,https://www.saojoaofarmacias.com.br/10085745/p,,142.09
7896181905271,   ALENIA 6MCG+100MCG 60CAP+INAL,2515,130.0,https://www.precopopular.com.br/alenia-6-100mcg-com-60-capsulas---inalador/p,698095,99.16,https://drogaraia.com.br/alenia-6-100-mcg-60-capsuas-para-inalacao-inalador.html,21473,103.67,,,,,,
7896181905288,   ALENIA 6MCG+200MCG 60CAP REF,107051,102.99,https://www.precopopular.com.br/alenia-6-200mg-com-60-capsulas-refil/p,702544,92.15,https://drogaraia.com.br/alenia-6-200mcg-60-capsulas-para-inalacao-refil.html,34933,92.02,,,,https://www.saojoaofarmacias.com.br/1006582/p,,84.39
7896422514460,   ALENTHUS XR 150MG 30CAP GEL D,10846,125.0,https://www.precopopular.com.br/alenthus-xr-150mg-com-30-capsulas/p,709241,109.27,https://drogaraia.com.br/alenthus-xr-150mg-30-capsulas-gelatinosas-duras-de-liberacao-controlada.html,48136,86.99,,,,https://www.saojoaofarmacias.com.br/10096239/p,,125.47
7896422519908,"   ALENTHUS XR 37,5MG 30CAP GEL",134296,47.74,https://www.precopopular.com.br/alenthus-xr-37-5mg-com-30-capsulas/p,721881,46.44,https://drogaraia.com.br/alenthus-xr-37-5mg-com-30-capsulas-gelatinosa.html,45368,40.35,,,,https://www.saojoaofarmacias.com.br/100002742/p,,52.93
7896422514484,   ALENTHUS XR 75MG 30CAP GEL DU,45397,106.0,https://www.precopopular.com.br/alenthus-xr---ca-com-30-75mg/p,709239,93.32,https://drogaraia.com.br/alenthus-xr-75-mg-30-capsulas-de-liberacao-prolongada.html,20138,74.99,,,,https://www.saojoaofarmacias.com.br/10096240/p,,106.75
7899420501708,   ALEVO 500MG 7CP REV,137054,85.99,,,,,,,,,,https://www.saojoaofarmacias.com.br/alevo-500mg-7cp-rev-supera/p,,87.69
7894916503099,   ALEXA 24CP REV,2024,29.5,,,,,,,,,,,,
7891317445300,   ALGESTONA AC+ENAN EST INJ 1ML,13345,14.9,https://www.precopopular.com.br/algestona---estradiol-eurofarma-ampola-de-1ml/p,711493,11.66,,,,,,,,,
7899640806379,   ALGICOD 500MG+30MG 36CP,89659,69.96,https://www.precopopular.com.br/algicod-c-36-cp-500-30mg/p,732204,60.73,,,,,,,,,
7899640808106,   ALGIE 150MG 10CP L.P,15195,47.23,https://www.precopopular.com.br/algie-150mg-com-10-comprimidos-de-liberacao-prolongada/p,735785,41.74,,,,,,,,,
7891721013010,   ALGINAC 15CP REV,107637,26.8,https://www.precopopular.com.br/alginac-1g-com-15-comprimidos/p,705392,25.85,https://drogaraia.com.br/alginac-1mg-15-comprimidos-revestidos.html,13333,29.99,,,,,,
7891721029639,   ALGINAC 15CP REV,15830,32.5,,,,,,,,,,https://www.saojoaofarmacias.com.br/alginac-1000-15cp-rev-procter/p,,29.19
7891721029646,   ALGINAC 30CP REV,2027,65.9,,,,,,,https://www.paguemenos.com.br/alginac-1000mcg-com-30-comprimidos/p,18820,55.45,https://www.saojoaofarmacias.com.br/alginac-1000-30cp-rev-procter/p,,56.99
7891721008368,   ALGINAC 3AMP A 1ML+3AMP B 2ML,8910,32.5,https://www.precopopular.com.br/alginac-5000-3-ampolas-de-2ml---3-ampolas-de-1ml/p,694522,28.34,https://drogaraia.com.br/alginac-5000-g-ampola-injetavel-3x1ml-3x2ml.html,61882,28.89,https://www.paguemenos.com.br/alginac-5000-solucao-injetavel-3x1ml-mais-3x2ml/p,18819,31.05,https://www.saojoaofarmacias.com.br/alginac-5000-3amp-inj-procter/p,,29.49
7891721023965,   ALGINAC RETARD 10CPR REV L.R,13924,64.5,https://www.precopopular.com.br/alginac-retard--1-100mg-com-10-comprimidos/p,725665,53.41,https://drogaraia.com.br/alginac-retard-1-mg-10-comprimidos.html,60394,56.39,https://www.paguemenos.com.br/alginac-retard-10-comprimidos-revestidos-de-liberacao-retardada/p,43230,56.25,https://www.saojoaofarmacias.com.br/alginac-retard-10cp-procter/p,,54.99
7891142115492,   ALIVIUM 100MG/ML GTS 20ML,8728,45.5,https://www.precopopular.com.br/alivium-gotas-20ml-100mg-ml-or/p,706521,40.71,https://drogaraia.com.br/alivium-analgesico-100mg-gotas-20ml.html,66008,35.79,https://www.paguemenos.com.br/alivium-100mg-ml-gotas-20ml/p,29332,41.35,https://www.saojoaofarmacias.com.br/alivium-gotas-100mg-20ml-mantecorp/p,,41.59
